case_id,seed,family,source_count,error_mode,rounding,variant,current_s,candidate_s,change_s,change_pct,current_success,candidate_success
dispatch_development_cluster_2026091320_smooth,2026091320,cluster,16,smooth,pre_round_stress,COVERAGE_PRIORITY,960.359821,960.359821,0.0,0.0,True,True
dispatch_development_cluster_2026091320_spatial_hash,2026091320,cluster,16,spatial_hash,pre_round_stress,COVERAGE_PRIORITY,1026.581858,1026.581858,0.0,0.0,True,True
dispatch_development_min_radius_2026091321_negative,2026091321,min_radius,10,negative,pre_round_stress,COVERAGE_PRIORITY,3289.700367,3822.907681,533.2073140000002,16.208385400347325,True,True
dispatch_development_min_radius_2026091321_positive,2026091321,min_radius,10,positive,pre_round_stress,COVERAGE_PRIORITY,3216.313715,3820.145933,603.832218,18.774046051039516,True,True
dispatch_development_min_radius_2026091321_smooth,2026091321,min_radius,10,smooth,pre_round_stress,COVERAGE_PRIORITY,3274.286877,3816.214009,541.9271319999998,16.550997281476132,True,True
dispatch_development_min_radius_2026091321_spatial_hash,2026091321,min_radius,10,spatial_hash,pre_round_stress,COVERAGE_PRIORITY,3255.97061,3815.116183,559.1455730000002,17.172930593498204,True,True
dispatch_development_min_radius_2026091322_negative,2026091322,min_radius,11,negative,pre_round_stress,COVERAGE_PRIORITY,3381.878015,3948.270207,566.3921920000003,16.747859901741613,True,True
dispatch_development_min_radius_2026091322_positive,2026091322,min_radius,11,positive,pre_round_stress,COVERAGE_PRIORITY,3287.676667,3952.459404,664.782737,20.220441495136843,True,True
dispatch_development_min_radius_2026091322_smooth,2026091322,min_radius,11,smooth,pre_round_stress,COVERAGE_PRIORITY,3332.598999,3929.669613,597.0706140000002,17.91606533456802,True,True
dispatch_development_min_radius_2026091322_spatial_hash,2026091322,min_radius,11,spatial_hash,pre_round_stress,COVERAGE_PRIORITY,3306.506779,3938.025929,631.5191500000001,19.099284901239265,True,True
dispatch_development_min_radius_2026091323_negative,2026091323,min_radius,12,negative,pre_round_stress,COVERAGE_PRIORITY,3459.785339,4144.480371,684.6950319999996,19.790101549996763,True,True
dispatch_development_min_radius_2026091323_positive,2026091323,min_radius,12,positive,pre_round_stress,COVERAGE_PRIORITY,3486.00798,4132.363218,646.3552380000006,18.54141590347136,True,True
dispatch_development_min_radius_2026091323_smooth,2026091323,min_radius,12,smooth,pre_round_stress,COVERAGE_PRIORITY,3501.546796,4165.968386,664.4215899999995,18.975088117028815,True,True
dispatch_development_min_radius_2026091323_spatial_hash,2026091323,min_radius,12,spatial_hash,pre_round_stress,COVERAGE_PRIORITY,3465.40647,4162.060075,696.6536050000004,20.103084905938907,True,True
dispatch_development_min_radius_2026091324_negative,2026091324,min_radius,13,negative,pre_round_stress,COVERAGE_PRIORITY,4124.760113,4668.737756,543.9776430000002,13.188103746580238,True,True
dispatch_development_min_radius_2026091324_positive,2026091324,min_radius,13,positive,pre_round_stress,COVERAGE_PRIORITY,4176.240381,4648.761731,472.52135,11.314515135425584,True,True
dispatch_development_min_radius_2026091324_smooth,2026091324,min_radius,13,smooth,pre_round_stress,COVERAGE_PRIORITY,4120.726434,4658.99354,538.2671060000002,13.062432428388671,True,True
dispatch_development_min_radius_2026091324_spatial_hash,2026091324,min_radius,13,spatial_hash,pre_round_stress,COVERAGE_PRIORITY,4171.698707,4658.550821,486.85211400000026,11.670356566812345,True,True
dispatch_development_min_radius_2026091325_negative,2026091325,min_radius,14,negative,pre_round_stress,COVERAGE_PRIORITY,3319.655521,4001.536615,681.8810939999998,20.540718447635562,True,True
dispatch_development_min_radius_2026091325_positive,2026091325,min_radius,14,positive,pre_round_stress,COVERAGE_PRIORITY,3429.982131,3980.882946,550.900815,16.0613319241808,True,True
dispatch_development_min_radius_2026091325_smooth,2026091325,min_radius,14,smooth,pre_round_stress,COVERAGE_PRIORITY,3431.622689,3980.447582,548.824893,15.99315958480072,True,True
dispatch_development_min_radius_2026091325_spatial_hash,2026091325,min_radius,14,spatial_hash,pre_round_stress,COVERAGE_PRIORITY,3385.645175,4033.750104,648.1049290000001,19.142730425080657,True,True
dispatch_development_min_radius_2026091326_negative,2026091326,min_radius,15,negative,pre_round_stress,COVERAGE_PRIORITY,3916.434906,4617.417718,700.9828119999997,17.89849260423275,True,True
dispatch_development_min_radius_2026091326_positive,2026091326,min_radius,15,positive,pre_round_stress,COVERAGE_PRIORITY,3843.0276,4493.615735,650.5881350000004,16.929051849640643,True,True
dispatch_development_min_radius_2026091326_smooth,2026091326,min_radius,15,smooth,pre_round_stress,COVERAGE_PRIORITY,3847.122461,4598.642178,751.5197170000001,19.534593052820416,True,True
dispatch_development_min_radius_2026091326_spatial_hash,2026091326,min_radius,15,spatial_hash,pre_round_stress,COVERAGE_PRIORITY,3879.825385,4602.10799,722.2826050000003,18.616368865270474,True,True
dispatch_development_min_radius_2026091327_negative,2026091327,min_radius,16,negative,pre_round_stress,COVERAGE_PRIORITY,3848.111134,4212.505086,364.3939519999999,9.469423811084754,True,True
dispatch_development_min_radius_2026091327_positive,2026091327,min_radius,16,positive,pre_round_stress,COVERAGE_PRIORITY,3792.58597,3428.185818,-364.40015200000016,-9.608223910610524,True,True
dispatch_development_min_radius_2026091327_smooth,2026091327,min_radius,16,smooth,pre_round_stress,COVERAGE_PRIORITY,3809.886575,3563.186761,-246.69981400000006,-6.475253505414402,True,True
dispatch_development_min_radius_2026091327_spatial_hash,2026091327,min_radius,16,spatial_hash,pre_round_stress,COVERAGE_PRIORITY,3787.359262,4184.819384,397.4601220000004,10.494386576627868,True,True
dispatch_development_outer_2026091307_negative,2026091307,outer,10,negative,pre_round_stress,COVERAGE_PRIORITY,3550.349871,4173.814072,623.4642010000002,17.560641166454772,True,True
dispatch_development_outer_2026091307_positive,2026091307,outer,10,positive,pre_round_stress,COVERAGE_PRIORITY,3570.631169,4173.968447,603.337278,16.897216470805976,True,True
dispatch_development_outer_2026091307_smooth,2026091307,outer,10,smooth,pre_round_stress,COVERAGE_PRIORITY,3563.44455,4190.308839,626.8642890000001,17.59152640666177,True,True
dispatch_development_outer_2026091307_spatial_hash,2026091307,outer,10,spatial_hash,pre_round_stress,COVERAGE_PRIORITY,3575.179805,4179.112855,603.9330500000001,16.8923825636792,True,True
dispatch_development_outer_2026091308_negative,2026091308,outer,11,negative,pre_round_stress,COVERAGE_PRIORITY,2463.753471,3175.922544,712.169073,28.905857724106674,True,True
dispatch_development_outer_2026091308_positive,2026091308,outer,11,positive,pre_round_stress,COVERAGE_PRIORITY,2470.037847,3150.959314,680.9214670000001,27.567248324839145,True,True
dispatch_development_outer_2026091308_smooth,2026091308,outer,11,smooth,pre_round_stress,COVERAGE_PRIORITY,2500.220657,3204.722082,704.5014249999999,28.177569968777362,True,True
dispatch_development_outer_2026091308_spatial_hash,2026091308,outer,11,spatial_hash,pre_round_stress,COVERAGE_PRIORITY,2486.35374,3161.520788,675.1670479999998,27.15490708896473,True,True
dispatch_development_outer_2026091309_negative,2026091309,outer,12,negative,pre_round_stress,COVERAGE_PRIORITY,3490.333314,4365.786908,875.4535940000001,25.082234710607352,True,True
dispatch_development_outer_2026091309_positive,2026091309,outer,12,positive,pre_round_stress,COVERAGE_PRIORITY,3557.363542,4329.646126,772.2825839999996,21.709408523532893,True,True
dispatch_development_outer_2026091309_smooth,2026091309,outer,12,smooth,pre_round_stress,COVERAGE_PRIORITY,3499.246729,4367.751331,868.5046020000004,24.819758915605195,True,True
dispatch_development_outer_2026091309_spatial_hash,2026091309,outer,12,spatial_hash,pre_round_stress,COVERAGE_PRIORITY,3514.631513,4358.870804,844.2392910000003,24.020705666506114,True,True
dispatch_development_outer_2026091310_negative,2026091310,outer,13,negative,pre_round_stress,COVERAGE_PRIORITY,2296.237089,2413.885426,117.64833699999963,5.1235274250898355,True,True
dispatch_development_outer_2026091310_positive,2026091310,outer,13,positive,pre_round_stress,COVERAGE_PRIORITY,2277.020942,2372.394288,95.37334599999986,4.18851422228157,True,True
dispatch_development_outer_2026091310_smooth,2026091310,outer,13,smooth,pre_round_stress,COVERAGE_PRIORITY,2282.321573,2396.633707,114.31213399999979,5.008590172056349,True,True
dispatch_development_outer_2026091310_spatial_hash,2026091310,outer,13,spatial_hash,pre_round_stress,COVERAGE_PRIORITY,2274.996842,2370.925736,95.92889400000013,4.216660534599548,True,True
dispatch_development_outer_2026091311_negative,2026091311,outer,14,negative,pre_round_stress,COVERAGE_PRIORITY,3730.416234,4301.891968,571.4757340000001,15.319355754229758,True,True
dispatch_development_outer_2026091311_positive,2026091311,outer,14,positive,pre_round_stress,COVERAGE_PRIORITY,3649.015316,4288.913704,639.8983879999996,17.536193536766163,True,True
dispatch_development_outer_2026091311_smooth,2026091311,outer,14,smooth,pre_round_stress,COVERAGE_PRIORITY,3729.360382,4301.50276,572.1423780000005,15.341568510286185,True,True
dispatch_development_outer_2026091311_spatial_hash,2026091311,outer,14,spatial_hash,pre_round_stress,COVERAGE_PRIORITY,3727.54899,4327.3351,599.7861100000005,16.090629837704707,True,True
dispatch_development_outer_2026091312_negative,2026091312,outer,15,negative,pre_round_stress,COVERAGE_PRIORITY,2613.280173,2267.15146,-346.12871300000006,-13.244990589839833,True,True
dispatch_development_outer_2026091312_positive,2026091312,outer,15,positive,pre_round_stress,COVERAGE_PRIORITY,2621.290541,2250.871116,-370.41942500000005,-14.131185353405662,True,True
dispatch_development_outer_2026091312_smooth,2026091312,outer,15,smooth,pre_round_stress,COVERAGE_PRIORITY,2649.855612,2298.457646,-351.397966,-13.261023144381046,True,True
dispatch_development_outer_2026091312_spatial_hash,2026091312,outer,15,spatial_hash,pre_round_stress,COVERAGE_PRIORITY,2673.028515,2319.747848,-353.280667,-13.216494512405152,True,True
dispatch_development_outer_2026091313_negative,2026091313,outer,16,negative,pre_round_stress,COVERAGE_PRIORITY,3913.701268,4559.423452,645.7221840000002,16.499015632074055,True,True
dispatch_development_outer_2026091313_positive,2026091313,outer,16,positive,pre_round_stress,COVERAGE_PRIORITY,3947.676905,4617.65396,669.9770549999998,16.971425755522908,True,True
dispatch_development_outer_2026091313_smooth,2026091313,outer,16,smooth,pre_round_stress,COVERAGE_PRIORITY,3981.396854,4606.711114,625.3142599999996,15.705901293707104,True,True
dispatch_development_outer_2026091313_spatial_hash,2026091313,outer,16,spatial_hash,pre_round_stress,COVERAGE_PRIORITY,3900.064825,4636.631652,736.5668270000001,18.886014977969,True,True
dispatch_development_radial_2026091328_negative,2026091328,radial,10,negative,pre_round_stress,COVERAGE_PRIORITY,2969.712318,2891.010577,-78.70174099999986,-2.6501469695557223,True,True
dispatch_development_radial_2026091328_positive,2026091328,radial,10,positive,pre_round_stress,COVERAGE_PRIORITY,2818.969971,2848.463672,29.493700999999874,1.0462580766526397,True,True
dispatch_development_radial_2026091328_smooth,2026091328,radial,10,smooth,pre_round_stress,COVERAGE_PRIORITY,2871.933708,2789.685067,-82.24864100000013,-2.8638767242743057,True,True
dispatch_development_radial_2026091328_spatial_hash,2026091328,radial,10,spatial_hash,pre_round_stress,COVERAGE_PRIORITY,2796.855461,2831.03448,34.1790189999997,1.2220516746968002,True,True
dispatch_development_radial_2026091329_negative,2026091329,radial,11,negative,pre_round_stress,COVERAGE_PRIORITY,2496.397279,2749.123775,252.72649600000022,10.123648913014227,True,True
dispatch_development_radial_2026091329_positive,2026091329,radial,11,positive,pre_round_stress,COVERAGE_PRIORITY,2488.485805,2720.937183,232.4513780000002,9.341077113357299,True,True
dispatch_development_radial_2026091329_smooth,2026091329,radial,11,smooth,pre_round_stress,COVERAGE_PRIORITY,2536.076704,2728.357801,192.28109700000005,7.581832863995275,True,True
dispatch_development_radial_2026091329_spatial_hash,2026091329,radial,11,spatial_hash,pre_round_stress,COVERAGE_PRIORITY,2496.899004,2703.618298,206.719294,8.27904106929589,True,True
dispatch_development_radial_2026091330_negative,2026091330,radial,12,negative,pre_round_stress,COVERAGE_PRIORITY,2450.950928,2980.464233,529.513305,21.60440255864642,True,True
dispatch_development_radial_2026091330_positive,2026091330,radial,12,positive,pre_round_stress,COVERAGE_PRIORITY,2506.353304,3007.893133,501.5398289999998,20.010739435640225,True,True
dispatch_development_radial_2026091330_smooth,2026091330,radial,12,smooth,pre_round_stress,COVERAGE_PRIORITY,2464.930223,2987.216744,522.286521,21.188693948680594,True,True
dispatch_development_radial_2026091330_spatial_hash,2026091330,radial,12,spatial_hash,pre_round_stress,COVERAGE_PRIORITY,2444.825497,2963.514642,518.6891450000003,21.21579415939805,True,True
dispatch_development_radial_2026091331_negative,2026091331,radial,13,negative,pre_round_stress,COVERAGE_PRIORITY,2677.811016,2693.956892,16.145876000000044,0.6029505407038727,True,True
dispatch_development_radial_2026091331_positive,2026091331,radial,13,positive,pre_round_stress,COVERAGE_PRIORITY,2617.527349,3105.8285,488.3011510000001,18.655054404170812,True,True
dispatch_development_radial_2026091331_smooth,2026091331,radial,13,smooth,pre_round_stress,COVERAGE_PRIORITY,2713.552053,2992.352426,278.80037300000004,10.274369813240503,True,True
dispatch_development_radial_2026091331_spatial_hash,2026091331,radial,13,spatial_hash,pre_round_stress,COVERAGE_PRIORITY,2626.491412,2984.476746,357.98533399999997,13.629792671867303,True,True
dispatch_development_radial_2026091332_negative,2026091332,radial,14,negative,pre_round_stress,COVERAGE_PRIORITY,2517.5711,2664.301822,146.7307219999998,5.828265267264943,True,True
dispatch_development_radial_2026091332_positive,2026091332,radial,14,positive,pre_round_stress,COVERAGE_PRIORITY,2846.559601,2719.785685,-126.7739160000001,-4.453583756175849,True,True
dispatch_development_radial_2026091332_smooth,2026091332,radial,14,smooth,pre_round_stress,COVERAGE_PRIORITY,2878.240903,2677.944727,-200.29617599999983,-6.958978860707266,True,True
dispatch_development_radial_2026091332_spatial_hash,2026091332,radial,14,spatial_hash,pre_round_stress,COVERAGE_PRIORITY,2562.979481,2741.846382,178.86690100000033,6.978865899082876,True,True
dispatch_development_radial_2026091333_negative,2026091333,radial,15,negative,pre_round_stress,COVERAGE_PRIORITY,2434.174534,3008.771555,574.5970209999996,23.605415839092814,True,True
dispatch_development_radial_2026091333_positive,2026091333,radial,15,positive,pre_round_stress,COVERAGE_PRIORITY,2465.982149,3059.527225,593.5450759999999,24.06931762424529,True,True
dispatch_development_radial_2026091333_smooth,2026091333,radial,15,smooth,pre_round_stress,COVERAGE_PRIORITY,2483.340195,3039.08364,555.7434449999996,22.37886883637381,True,True
dispatch_development_radial_2026091333_spatial_hash,2026091333,radial,15,spatial_hash,pre_round_stress,COVERAGE_PRIORITY,2543.111503,3045.735004,502.62350100000003,19.764115745891452,True,True
dispatch_development_radial_2026091334_negative,2026091334,radial,16,negative,pre_round_stress,COVERAGE_PRIORITY,2012.864187,3234.920025,1222.055838,60.7122848075194,True,True
dispatch_development_radial_2026091334_positive,2026091334,radial,16,positive,pre_round_stress,COVERAGE_PRIORITY,2857.605351,2175.937496,-681.6678550000001,-23.854513526910036,True,True
dispatch_development_radial_2026091334_smooth,2026091334,radial,16,smooth,pre_round_stress,COVERAGE_PRIORITY,2678.71406,3102.207399,423.4933390000001,15.809576144159276,True,True
dispatch_development_radial_2026091334_spatial_hash,2026091334,radial,16,spatial_hash,pre_round_stress,COVERAGE_PRIORITY,1820.653163,3101.604496,1280.951333,70.35669170998496,True,True
dispatch_development_reception_edge_2026091335_negative,2026091335,reception_edge,10,negative,pre_round_stress,COVERAGE_PRIORITY,3549.54361,4359.775668,810.232058,22.82637282487141,True,True
